Job ID,Arrival,Burst,Priority,Start,End,Turn Around
8053,4059,59,3,402409,402468,398409
8054,4060,86,3,402468,402554,398494
8055,4061,33,2,402554,402587,398526
8056,4062,10,3,402587,402597,398535
8057,4062,49,3,402597,402646,398584
8058,4062,13,2,402646,402659,398597
8059,4063,3,2,402659,402662,398599
8060,4063,52,3,402662,402714,398651
8061,4063,85,1,402714,402799,398736
8062,4064,69,3,402799,402868,398804
8063,4065,79,2,402868,402947,398882
8064,4066,10,3,402947,402957,398891
8065,4066,22,3,402957,402979,398913
8066,4066,34,2,402979,403013,398947
8067,4066,33,1,403013,403046,398980
8068,4067,49,1,403046,403095,399028
8069,4067,21,2,403095,403116,399049
8070,4068,75,1,403116,403191,399123
8071,4068,90,1,403191,403281,399213
8072,4069,91,3,403281,403372,399303
8073,4069,38,3,403372,403410,399341
8074,4069,71,2,403410,403481,399412
8075,4070,24,1,403481,403505,399435
8076,4070,9,3,403505,403514,399444
8077,4070,13,1,403514,403527,399457
8078,4071,39,3,403527,403566,399495
8079,4072,8,2,403566,403574,399502
8080,4073,37,1,403574,403611,399538
8081,4074,6,3,403611,403617,399543
8082,4074,1,3,403617,403618,399544
8083,4075,54,1,403618,403672,399597
8084,4076,67,3,403672,403739,399663
8085,4077,53,2,403739,403792,399715
8086,4078,2,2,403792,403794,399716
8087,4079,96,2,403794,403890,399811
8088,4079,11,2,403890,403901,399822
8089,4080,92,1,403901,403993,399913
8090,4080,66,2,403993,404059,399979
8091,4081,55,2,404059,404114,400033
8092,4082,24,3,404114,404138,400056
8093,4082,3,1,404138,404141,400059
8094,4083,22,3,404141,404163,400080
8095,4083,31,1,404163,404194,400111
8096,4083,69,1,404194,404263,400180
8097,4083,73,2,404263,404336,400253
8098,4084,42,2,404336,404378,400294
8099,4085,89,1,404378,404467,400382
8100,4086,9,3,404467,404476,400390
8101,4087,11,2,404476,404487,400400
8102,4088,15,2,404487,404502,400414
8103,4088,37,2,404502,404539,400451
8104,4089,75,3,404539,404614,400525
8105,4090,34,2,404614,404648,400558
8106,4091,17,1,404648,404665,400574
8107,4092,63,2,404665,404728,400636
8108,4093,51,2,404728,404779,400686
8109,4093,57,3,404779,404836,400743
8110,4094,38,3,404836,404874,400780
8111,4095,35,1,404874,404909,400814
8112,4095,41,3,404909,404950,400855
8113,4095,22,2,404950,404972,400877
8114,4096,39,2,404972,405011,400915
8115,4096,50,3,405011,405061,400965
8116,4096,99,3,405061,405160,401064
8117,4096,1,3,405160,405161,401065
8118,4097,57,1,405161,405218,401121
8119,4098,15,2,405218,405233,401135
8120,4098,24,1,405233,405257,401159
8121,4098,69,3,405257,405326,401228
8122,4099,52,2,405326,405378,401279
8123,4100,21,1,405378,405399,401299
8124,4101,70,1,405399,405469,401368
8125,4102,47,1,405469,405516,401414
8126,4102,76,3,405516,405592,401490
8127,4102,24,1,405592,405616,401514
8128,4102,55,2,405616,405671,401569
8129,4102,21,2,405671,405692,401590
8130,4102,17,2,405692,405709,401607
8131,4103,95,1,405709,405804,401701
8132,4104,73,3,405804,405877,401773
8133,4105,65,1,405877,405942,401837
8134,4106,90,1,405942,406032,401926
8135,4106,34,2,406032,406066,401960
8136,4106,5,3,406066,406071,401965
8137,4106,83,1,406071,406154,402048
8138,4107,16,2,406154,406170,402063
8139,4108,54,3,406170,406224,402116
8140,4108,32,1,406224,406256,402148
8141,4109,25,2,406256,406281,402172
8142,4110,60,1,406281,406341,402231
8143,4110,33,2,406341,406374,402264
8144,4111,80,2,406374,406454,402343
8145,4111,24,1,406454,406478,402367
8146,4111,21,3,406478,406499,402388
8147,4112,2,3,406499,406501,402389
8148,4112,15,2,406501,406516,402404
8149,4112,49,1,406516,406565,402453
8150,4112,42,1,406565,406607,402495
8151,4113,4,1,406607,406611,402498
8152,4114,49,3,406611,406660,402546
8153,4114,100,2,406660,406760,402646
8154,4115,94,1,406760,406854,402739
8155,4115,71,3,406854,406925,402810
8156,4116,76,2,406925,407001,402885
8157,4116,76,3,407001,407077,402961
8158,4116,84,3,407077,407161,403045
8159,4117,9,2,407161,407170,403053
8160,4117,90,3,407170,407260,403143
8161,4118,45,1,407260,407305,403187
8162,4119,39,3,407305,407344,403225
8163,4119,69,1,407344,407413,403294
8164,4120,25,1,407413,407438,403318
8165,4120,50,1,407438,407488,403368
8166,4120,68,2,407488,407556,403436
8167,4120,16,3,407556,407572,403452
8168,4121,84,3,407572,407656,403535
8169,4121,60,2,407656,407716,403595
8170,4122,50,1,407716,407766,403644
8171,4123,73,1,407766,407839,403716
8172,4123,75,2,407839,407914,403791
8173,4124,92,2,407914,408006,403882
8174,4124,54,2,408006,408060,403936
8175,4125,55,3,408060,408115,403990
8176,4125,37,3,408115,408152,404027
8177,4125,91,2,408152,408243,404118
8178,4126,74,2,408243,408317,404191
8179,4127,18,2,408317,408335,404208
8180,4128,40,2,408335,408375,404247
8181,4129,0,1,408375,408375,404246
8182,4129,61,2,408375,408436,404307
8183,4130,52,1,408436,408488,404358
8184,4130,82,3,408488,408570,404440
8185,4130,59,2,408570,408629,404499
8186,4131,67,1,408629,408696,404565
8187,4131,52,1,408696,408748,404617
8188,4131,12,1,408748,408760,404629
8189,4131,95,2,408760,408855,404724
8190,4132,62,1,408855,408917,404785
8191,4132,88,3,408917,409005,404873
8192,4132,6,3,409005,409011,404879
8193,4132,88,1,409011,409099,404967
8194,4132,30,3,409099,409129,404997
8195,4132,60,2,409129,409189,405057
8196,4132,12,3,409189,409201,405069
8197,4132,5,2,409201,409206,405074
8198,4132,86,2,409206,409292,405160
8199,4133,75,2,409292,409367,405234
8200,4134,53,1,409367,409420,405286
8201,4135,95,1,409420,409515,405380
8202,4136,61,3,409515,409576,405440
8203,4137,36,1,409576,409612,405475
8204,4137,36,2,409612,409648,405511
8205,4138,0,2,409648,409648,405510
8206,4138,0,3,409648,409648,405510
8207,4138,24,2,409648,409672,405534
8208,4138,47,2,409672,409719,405581
8209,4138,94,3,409719,409813,405675
8210,4138,83,1,409813,409896,405758
8211,4139,88,3,409896,409984,405845
8212,4139,77,2,409984,410061,405922
8213,4140,61,3,410061,410122,405982
8214,4140,85,2,410122,410207,406067
8215,4141,82,2,410207,410289,406148
8216,4142,100,3,410289,410389,406247
8217,4142,51,3,410389,410440,406298
8218,4142,60,2,410440,410500,406358
8219,4142,27,2,410500,410527,406385
8220,4143,45,3,410527,410572,406429
8221,4143,44,2,410572,410616,406473
8222,4143,4,1,410616,410620,406477
8223,4143,7,2,410620,410627,406484
8224,4144,74,2,410627,410701,406557
8225,4145,32,2,410701,410733,406588
8226,4146,97,2,410733,410830,406684
8227,4147,5,2,410830,410835,406688
8228,4147,79,1,410835,410914,406767
8229,4147,96,1,410914,411010,406863
8230,4148,11,2,411010,411021,406873
8231,4149,26,2,411021,411047,406898
8232,4149,19,2,411047,411066,406917
8233,4149,0,2,411066,411066,406917
8234,4150,65,2,411066,411131,406981
8235,4151,88,2,411131,411219,407068
8236,4152,52,1,411219,411271,407119
8237,4152,76,1,411271,411347,407195
8238,4152,94,1,411347,411441,407289
8239,4152,29,3,411441,411470,407318
8240,4152,49,3,411470,411519,407367
8241,4152,79,2,411519,411598,407446
8242,4153,62,1,411598,411660,407507
8243,4154,66,3,411660,411726,407572
8244,4154,79,3,411726,411805,407651
8245,4155,99,1,411805,411904,407749
8246,4155,64,1,411904,411968,407813
8247,4155,14,3,411968,411982,407827
8248,4156,1,1,411982,411983,407827
8249,4157,34,2,411983,412017,407860
8250,4158,90,3,412017,412107,407949
8251,4159,44,3,412107,412151,407992
8252,4159,34,1,412151,412185,408026
8253,4159,25,3,412185,412210,408051
8254,4159,95,3,412210,412305,408146
8255,4160,51,2,412305,412356,408196
8256,4161,34,3,412356,412390,408229
8257,4161,36,2,412390,412426,408265
8258,4162,80,3,412426,412506,408344
8259,4163,32,2,412506,412538,408375
8260,4163,32,2,412538,412570,408407
8261,4163,87,3,412570,412657,408494
8262,4164,50,1,412657,412707,408543
8263,4165,39,1,412707,412746,408581
8264,4165,20,1,412746,412766,408601
8265,4166,6,2,412766,412772,408606
8266,4166,45,1,412772,412817,408651
8267,4166,25,2,412817,412842,408676
8268,4166,47,1,412842,412889,408723
8269,4167,77,3,412889,412966,408799
8270,4167,16,1,412966,412982,408815
8271,4168,33,2,412982,413015,408847
8272,4169,88,1,413015,413103,408934
8273,4170,30,1,413103,413133,408963
8274,4171,84,2,413133,413217,409046
8275,4172,62,3,413217,413279,409107
8276,4172,58,3,413279,413337,409165
8277,4173,26,1,413337,413363,409190
8278,4174,11,3,413363,413374,409200
8279,4175,56,1,413374,413430,409255
8280,4175,65,1,413430,413495,409320
8281,4176,63,2,413495,413558,409382
8282,4176,42,2,413558,413600,409424
8283,4176,13,3,413600,413613,409437
8284,4177,46,1,413613,413659,409482
8285,4177,62,3,413659,413721,409544
8286,4178,85,3,413721,413806,409628
8287,4178,71,3,413806,413877,409699
8288,4179,83,3,413877,413960,409781
8289,4179,69,3,413960,414029,409850
8290,4180,29,1,414029,414058,409878
8291,4180,65,3,414058,414123,409943
8292,4181,53,3,414123,414176,409995
8293,4182,45,2,414176,414221,410039
8294,4183,61,1,414221,414282,410099
8295,4184,32,1,414282,414314,410130
8296,4185,53,1,414314,414367,410182
8297,4186,68,3,414367,414435,410249
8298,4186,67,2,414435,414502,410316
8299,4186,85,3,414502,414587,410401
8300,4187,98,1,414587,414685,410498
8301,4187,95,3,414685,414780,410593
8302,4188,73,1,414780,414853,410665
8303,4189,55,3,414853,414908,410719
8304,4189,58,2,414908,414966,410777
8305,4190,15,2,414966,414981,410791
8306,4190,73,3,414981,415054,410864
8307,4190,47,3,415054,415101,410911
8308,4191,86,2,415101,415187,410996
8309,4192,87,1,415187,415274,411082
8310,4192,73,3,415274,415347,411155
8311,4193,41,2,415347,415388,411195
8312,4193,7,2,415388,415395,411202
8313,4194,80,2,415395,415475,411281
8314,4194,31,3,415475,415506,411312
8315,4194,23,3,415506,415529,411335
8316,4194,51,3,415529,415580,411386
8317,4195,49,3,415580,415629,411434
8318,4195,15,2,415629,415644,411449
8319,4195,74,1,415644,415718,411523
8320,4195,37,1,415718,415755,411560
8321,4195,70,1,415755,415825,411630
8322,4195,29,3,415825,415854,411659
8323,4195,23,2,415854,415877,411682
8324,4196,9,3,415877,415886,411690
8325,4197,76,3,415886,415962,411765
8326,4197,21,3,415962,415983,411786
8327,4198,48,1,415983,416031,411833
8328,4199,6,2,416031,416037,411838
8329,4199,99,3,416037,416136,411937
8330,4200,50,3,416136,416186,411986
8331,4200,26,3,416186,416212,412012
8332,4200,59,1,416212,416271,412071
8333,4201,33,2,416271,416304,412103
8334,4201,41,1,416304,416345,412144
8335,4201,57,3,416345,416402,412201
8336,4201,65,3,416402,416467,412266
8337,4202,56,1,416467,416523,412321
8338,4202,94,2,416523,416617,412415
8339,4203,79,2,416617,416696,412493
8340,4203,26,3,416696,416722,412519
8341,4204,13,3,416722,416735,412531
8342,4205,39,3,416735,416774,412569
8343,4206,16,2,416774,416790,412584
8344,4207,73,3,416790,416863,412656
8345,4208,73,1,416863,416936,412728
8346,4208,27,2,416936,416963,412755
8347,4208,32,1,416963,416995,412787
8348,4208,25,2,416995,417020,412812
8349,4209,40,3,417020,417060,412851
8350,4209,52,2,417060,417112,412903
8351,4209,66,3,417112,417178,412969
8352,4210,71,1,417178,417249,413039
8353,4211,3,2,417249,417252,413041
8354,4211,17,3,417252,417269,413058
8355,4212,43,3,417269,417312,413100
8356,4213,22,2,417312,417334,413121
8357,4214,13,2,417334,417347,413133
8358,4214,50,2,417347,417397,413183
8359,4215,9,2,417397,417406,413191
8360,4216,24,3,417406,417430,413214
8361,4217,15,3,417430,417445,413228
8362,4217,13,1,417445,417458,413241
8363,4218,99,3,417458,417557,413339
8364,4219,50,3,417557,417607,413388
8365,4220,82,3,417607,417689,413469
8366,4221,64,3,417689,417753,413532
8367,4222,56,2,417753,417809,413587
8368,4223,82,2,417809,417891,413668
8369,4224,50,3,417891,417941,413717
8370,4225,44,1,417941,417985,413760
8371,4226,9,1,417985,417994,413768
8372,4227,52,3,417994,418046,413819
8373,4228,2,2,418046,418048,413820
8374,4228,48,1,418048,418096,413868
8375,4228,32,1,418096,418128,413900
8376,4228,52,3,418128,418180,413952
8377,4228,7,1,418180,418187,413959
8378,4228,6,1,418187,418193,413965
8379,4228,46,2,418193,418239,414011
8380,4229,97,2,418239,418336,414107
8381,4230,58,2,418336,418394,414164
8382,4230,7,3,418394,418401,414171
8383,4230,3,3,418401,418404,414174
8384,4230,32,3,418404,418436,414206
8385,4231,69,3,418436,418505,414274
8386,4231,49,1,418505,418554,414323
8387,4231,27,1,418554,418581,414350
8388,4232,37,2,418581,418618,414386
8389,4232,50,3,418618,418668,414436
8390,4232,54,2,418668,418722,414490
8391,4232,11,1,418722,418733,414501
8392,4232,74,2,418733,418807,414575
8393,4232,94,2,418807,418901,414669
8394,4232,4,2,418901,418905,414673
8395,4233,42,1,418905,418947,414714
8396,4233,36,2,418947,418983,414750
8397,4233,19,2,418983,419002,414769
8398,4233,23,3,419002,419025,414792
8399,4234,23,3,419025,419048,414814
8400,4234,25,2,419048,419073,414839
8401,4235,19,2,419073,419092,414857
8402,4235,84,1,419092,419176,414941
8403,4235,77,3,419176,419253,415018
8404,4235,72,2,419253,419325,415090
8405,4236,51,1,419325,419376,415140
8406,4237,1,2,419376,419377,415140
8407,4237,15,1,419377,419392,415155
8408,4238,83,2,419392,419475,415237
8409,4238,49,1,419475,419524,415286
8410,4238,44,2,419524,419568,415330
8411,4238,91,2,419568,419659,415421
8412,4238,69,2,419659,419728,415490
8413,4239,76,3,419728,419804,415565
8414,4239,9,1,419804,419813,415574
8415,4239,33,3,419813,419846,415607
8416,4239,30,3,419846,419876,415637
8417,4239,23,1,419876,419899,415660
8418,4239,58,2,419899,419957,415718
8419,4239,17,3,419957,419974,415735
8420,4239,38,1,419974,420012,415773
8421,4240,23,1,420012,420035,415795
8422,4241,82,1,420035,420117,415876
8423,4242,43,2,420117,420160,415918
8424,4242,2,2,420160,420162,415920
8425,4243,84,3,420162,420246,416003
8426,4243,50,3,420246,420296,416053
8427,4244,23,2,420296,420319,416075
8428,4245,28,2,420319,420347,416102
8429,4245,62,3,420347,420409,416164
8430,4245,97,3,420409,420506,416261
8431,4246,39,1,420506,420545,416299
8432,4246,14,1,420545,420559,416313
8433,4247,75,3,420559,420634,416387
8434,4247,12,2,420634,420646,416399
8435,4248,25,3,420646,420671,416423
8436,4249,86,1,420671,420757,416508
8437,4249,9,3,420757,420766,416517
8438,4250,53,3,420766,420819,416569
8439,4250,91,2,420819,420910,416660
8440,4251,26,3,420910,420936,416685
8441,4251,72,3,420936,421008,416757
8442,4252,30,3,421008,421038,416786
8443,4252,56,3,421038,421094,416842
8444,4253,32,3,421094,421126,416873
8445,4253,37,1,421126,421163,416910
8446,4254,92,3,421163,421255,417001
8447,4254,69,2,421255,421324,417070
8448,4255,14,3,421324,421338,417083
8449,4255,14,3,421338,421352,417097
8450,4255,76,1,421352,421428,417173
8451,4256,64,3,421428,421492,417236
8452,4257,2,3,421492,421494,417237
8453,4258,31,3,421494,421525,417267
8454,4258,26,1,421525,421551,417293
8455,4258,89,3,421551,421640,417382
8456,4259,21,1,421640,421661,417402
8457,4260,100,3,421661,421761,417501
8458,4261,86,2,421761,421847,417586
8459,4262,42,1,421847,421889,417627
8460,4263,48,2,421889,421937,417674
8461,4263,25,3,421937,421962,417699
8462,4263,2,3,421962,421964,417701
8463,4264,73,1,421964,422037,417773
8464,4265,35,2,422037,422072,417807
8465,4266,66,3,422072,422138,417872
8466,4266,37,1,422138,422175,417909
8467,4266,67,2,422175,422242,417976
8468,4267,66,1,422242,422308,418041
8469,4268,64,3,422308,422372,418104
8470,4268,44,1,422372,422416,418148
8471,4269,73,1,422416,422489,418220
8472,4270,28,1,422489,422517,418247
8473,4271,28,1,422517,422545,418274
8474,4272,97,2,422545,422642,418370
8475,4272,77,3,422642,422719,418447
8476,4273,1,1,422719,422720,418447
8477,4273,23,1,422720,422743,418470
8478,4273,72,2,422743,422815,418542
8479,4274,22,1,422815,422837,418563
8480,4275,30,2,422837,422867,418592
8481,4276,83,3,422867,422950,418674
8482,4276,85,1,422950,423035,418759
8483,4276,48,3,423035,423083,418807
8484,4276,43,3,423083,423126,418850
8485,4277,29,1,423126,423155,418878
8486,4277,53,1,423155,423208,418931
8487,4277,66,2,423208,423274,418997
8488,4277,80,1,423274,423354,419077
8489,4278,44,1,423354,423398,419120
8490,4279,59,3,423398,423457,419178
8491,4280,25,1,423457,423482,419202
8492,4280,85,2,423482,423567,419287
8493,4280,92,1,423567,423659,419379
8494,4281,68,2,423659,423727,419446
8495,4281,1,1,423727,423728,419447
8496,4282,7,2,423728,423735,419453
8497,4282,72,1,423735,423807,419525
8498,4282,97,1,423807,423904,419622
8499,4283,79,2,423904,423983,419700
8500,4283,4,3,423983,423987,419704
8501,4284,19,2,423987,424006,419722
8502,4284,83,2,424006,424089,419805
8503,4285,1,1,424089,424090,419805
8504,4286,72,3,424090,424162,419876
8505,4287,28,1,424162,424190,419903
8506,4288,81,2,424190,424271,419983
8507,4288,74,3,424271,424345,420057
8508,4289,9,3,424345,424354,420065
8509,4289,72,2,424354,424426,420137
8510,4290,48,2,424426,424474,420184
8511,4290,41,3,424474,424515,420225
8512,4290,5,2,424515,424520,420230
8513,4290,46,2,424520,424566,420276
8514,4290,97,2,424566,424663,420373
8515,4290,4,1,424663,424667,420377
8516,4290,93,3,424667,424760,420470
8517,4290,72,3,424760,424832,420542
8518,4291,60,3,424832,424892,420601
8519,4291,56,3,424892,424948,420657
8520,4292,22,2,424948,424970,420678
8521,4292,7,1,424970,424977,420685
8522,4292,34,3,424977,425011,420719
8523,4293,50,3,425011,425061,420768
8524,4294,93,3,425061,425154,420860
8525,4294,42,2,425154,425196,420902
8526,4294,62,3,425196,425258,420964
8527,4294,59,3,425258,425317,421023
8528,4294,93,2,425317,425410,421116
8529,4295,59,1,425410,425469,421174
8530,4295,63,3,425469,425532,421237
8531,4295,30,3,425532,425562,421267
8532,4296,61,2,425562,425623,421327
8533,4297,12,1,425623,425635,421338
8534,4297,32,2,425635,425667,421370
8535,4298,48,2,425667,425715,421417
8536,4298,83,2,425715,425798,421500
8537,4299,22,1,425798,425820,421521
8538,4299,34,3,425820,425854,421555
8539,4299,72,3,425854,425926,421627
8540,4299,59,3,425926,425985,421686
8541,4300,6,1,425985,425991,421691
8542,4300,2,1,425991,425993,421693
8543,4300,84,2,425993,426077,421777
8544,4301,84,3,426077,426161,421860
8545,4301,36,3,426161,426197,421896
8546,4302,59,2,426197,426256,421954
8547,4303,89,3,426256,426345,422042
8548,4303,89,2,426345,426434,422131
8549,4303,59,1,426434,426493,422190
8550,4304,62,2,426493,426555,422251
8551,4304,100,3,426555,426655,422351
8552,4304,68,1,426655,426723,422419
8553,4304,38,1,426723,426761,422457
8554,4305,44,2,426761,426805,422500
8555,4306,65,3,426805,426870,422564
8556,4307,28,2,426870,426898,422591
8557,4307,5,1,426898,426903,422596
8558,4307,14,1,426903,426917,422610
8559,4308,58,1,426917,426975,422667
8560,4308,67,3,426975,427042,422734
8561,4308,22,2,427042,427064,422756
8562,4308,6,3,427064,427070,422762
8563,4309,61,2,427070,427131,422822
8564,4310,6,2,427131,427137,422827
8565,4311,71,1,427137,427208,422897
8566,4312,40,2,427208,427248,422936
8567,4312,5,1,427248,427253,422941
8568,4313,49,1,427253,427302,422989
8569,4314,87,3,427302,427389,423075
8570,4315,2,3,427389,427391,423076
8571,4315,22,2,427391,427413,423098
8572,4316,75,2,427413,427488,423172
8573,4317,23,3,427488,427511,423194
8574,4317,37,3,427511,427548,423231
8575,4318,8,3,427548,427556,423238
8576,4318,99,3,427556,427655,423337
8577,4319,54,3,427655,427709,423390
8578,4320,24,2,427709,427733,423413
8579,4320,88,3,427733,427821,423501
8580,4320,42,3,427821,427863,423543
8581,4321,57,1,427863,427920,423599
8582,4322,25,1,427920,427945,423623
8583,4322,61,2,427945,428006,423684
8584,4322,14,1,428006,428020,423698
8585,4322,13,3,428020,428033,423711
8586,4322,40,1,428033,428073,423751
8587,4322,63,3,428073,428136,423814
8588,4322,97,2,428136,428233,423911
8589,4322,92,3,428233,428325,424003
8590,4323,50,3,428325,428375,424052
8591,4324,48,3,428375,428423,424099
8592,4324,41,2,428423,428464,424140
8593,4324,46,3,428464,428510,424186
8594,4324,29,3,428510,428539,424215
8595,4324,97,3,428539,428636,424312
8596,4324,83,1,428636,428719,424395
8597,4324,86,3,428719,428805,424481
8598,4324,99,3,428805,428904,424580
8599,4325,7,2,428904,428911,424586
8600,4326,22,1,428911,428933,424607
8601,4327,69,3,428933,429002,424675
8602,4328,100,2,429002,429102,424774
8603,4329,97,2,429102,429199,424870
8604,4330,34,3,429199,429233,424903
8605,4330,11,3,429233,429244,424914
8606,4331,10,2,429244,429254,424923
8607,4331,75,3,429254,429329,424998
8608,4332,39,1,429329,429368,425036
8609,4332,85,2,429368,429453,425121
8610,4332,42,2,429453,429495,425163
8611,4332,26,1,429495,429521,425189
8612,4333,73,1,429521,429594,425261
8613,4334,52,3,429594,429646,425312
8614,4334,5,3,429646,429651,425317
8615,4335,90,3,429651,429741,425406
8616,4336,88,3,429741,429829,425493
8617,4337,24,2,429829,429853,425516
8618,4337,97,1,429853,429950,425613
8619,4338,30,2,429950,429980,425642
8620,4339,16,2,429980,429996,425657
8621,4339,27,2,429996,430023,425684
8622,4339,12,1,430023,430035,425696
8623,4339,81,2,430035,430116,425777
8624,4339,76,2,430116,430192,425853
8625,4340,11,3,430192,430203,425863
8626,4341,95,1,430203,430298,425957
8627,4342,50,2,430298,430348,426006
8628,4342,31,2,430348,430379,426037
8629,4342,50,1,430379,430429,426087
8630,4342,8,3,430429,430437,426095
8631,4342,31,3,430437,430468,426126
8632,4342,7,1,430468,430475,426133
8633,4342,55,3,430475,430530,426188
8634,4343,30,3,430530,430560,426217
8635,4343,90,3,430560,430650,426307
8636,4343,65,2,430650,430715,426372
8637,4343,77,1,430715,430792,426449
8638,4344,61,2,430792,430853,426509
8639,4345,78,1,430853,430931,426586
8640,4345,56,2,430931,430987,426642
8641,4346,83,3,430987,431070,426724
8642,4347,93,1,431070,431163,426816
8643,4347,83,1,431163,431246,426899
8644,4348,54,3,431246,431300,426952
8645,4349,16,3,431300,431316,426967
8646,4349,46,1,431316,431362,427013
8647,4349,42,3,431362,431404,427055
8648,4349,66,1,431404,431470,427121
8649,4349,1,2,431470,431471,427122
8650,4349,31,2,431471,431502,427153
8651,4350,24,2,431502,431526,427176
8652,4351,37,3,431526,431563,427212
8653,4352,72,1,431563,431635,427283
8654,4352,90,2,431635,431725,427373
8655,4353,89,2,431725,431814,427461
8656,4354,95,3,431814,431909,427555
8657,4355,18,2,431909,431927,427572
8658,4355,24,2,431927,431951,427596
8659,4356,70,2,431951,432021,427665
8660,4357,61,1,432021,432082,427725
8661,4358,90,2,432082,432172,427814
8662,4359,19,1,432172,432191,427832
8663,4360,75,1,432191,432266,427906
8664,4360,49,2,432266,432315,427955
8665,4361,62,2,432315,432377,428016
8666,4362,55,3,432377,432432,428070
8667,4362,40,2,432432,432472,428110
8668,4363,84,3,432472,432556,428193
8669,4364,39,2,432556,432595,428231
8670,4364,91,1,432595,432686,428322
8671,4365,77,3,432686,432763,428398
8672,4365,87,2,432763,432850,428485
8673,4366,39,3,432850,432889,428523
8674,4367,65,2,432889,432954,428587
8675,4368,35,2,432954,432989,428621
8676,4369,100,2,432989,433089,428720
8677,4370,70,1,433089,433159,428789
8678,4370,38,3,433159,433197,428827
8679,4371,7,2,433197,433204,428833
8680,4371,91,2,433204,433295,428924
8681,4372,55,2,433295,433350,428978
8682,4373,91,1,433350,433441,429068
8683,4374,44,3,433441,433485,429111
8684,4374,43,1,433485,433528,429154
8685,4375,79,1,433528,433607,429232
8686,4376,1,1,433607,433608,429232
8687,4377,46,2,433608,433654,429277
8688,4378,25,1,433654,433679,429301
8689,4378,87,2,433679,433766,429388
8690,4379,32,3,433766,433798,429419
8691,4379,52,2,433798,433850,429471
8692,4380,19,1,433850,433869,429489
8693,4381,29,3,433869,433898,429517
8694,4381,54,1,433898,433952,429571
8695,4381,19,2,433952,433971,429590
8696,4382,81,2,433971,434052,429670
8697,4382,51,2,434052,434103,429721
8698,4383,7,2,434103,434110,429727
8699,4383,44,2,434110,434154,429771
8700,4384,60,1,434154,434214,429830
8701,4384,33,3,434214,434247,429863
