Job ID,Arrival,Burst,Priority,Start,End,Turn Around
4806,2433,36,3,239731,239767,237334
4807,2433,84,3,239767,239851,237418
4812,2434,45,2,239851,239896,237462
4811,2434,100,3,239896,239996,237562
4813,2435,55,3,239996,240051,237616
4814,2436,40,3,240051,240091,237655
4815,2437,43,3,240091,240134,237697
4816,2437,55,3,240134,240189,237752
4817,2438,11,3,240189,240200,237762
4818,2439,83,1,240200,240283,237844
4819,2439,3,2,240283,240286,237847
4820,2439,16,3,240286,240302,237863
4821,2440,19,1,240302,240321,237881
4822,2440,59,3,240321,240380,237940
4823,2441,66,3,240380,240446,238005
4824,2442,28,3,240446,240474,238032
4825,2443,2,3,240474,240476,238033
4826,2444,15,3,240476,240491,238047
4827,2445,22,1,240491,240513,238068
4830,2445,58,1,240513,240571,238126
4829,2445,1,3,240571,240572,238127
4828,2445,7,3,240572,240579,238134
4831,2446,55,3,240579,240634,238188
4833,2447,100,1,240634,240734,238287
4832,2447,27,2,240734,240761,238314
4834,2447,31,2,240761,240792,238345
4835,2447,11,3,240792,240803,238356
4836,2448,49,1,240803,240852,238404
4839,2449,20,1,240852,240872,238423
4838,2449,87,1,240872,240959,238510
4837,2449,73,3,240959,241032,238583
4840,2450,19,3,241032,241051,238601
4841,2451,53,1,241051,241104,238653
4842,2452,0,3,241104,241104,238652
4843,2453,12,1,241104,241116,238663
4844,2454,12,3,241116,241128,238674
4849,2455,15,2,241128,241143,238688
4848,2455,32,2,241143,241175,238720
4846,2455,40,3,241175,241215,238760
4845,2455,59,3,241215,241274,238819
4847,2455,63,3,241274,241337,238882
4850,2456,41,2,241337,241378,238922
4851,2457,88,2,241378,241466,239009
4854,2458,85,1,241466,241551,239093
4852,2458,68,2,241551,241619,239161
4853,2458,47,3,241619,241666,239208
4855,2459,17,2,241666,241683,239224
4856,2460,63,1,241683,241746,239286
4857,2461,76,1,241746,241822,239361
4858,2462,8,1,241822,241830,239368
4859,2463,71,1,241830,241901,239438
4860,2463,48,2,241901,241949,239486
4863,2464,1,1,241949,241950,239486
4861,2464,24,1,241950,241974,239510
4862,2464,44,3,241974,242018,239554
4864,2465,94,1,242018,242112,239647
4865,2465,32,2,242112,242144,239679
4867,2465,8,3,242144,242152,239687
4866,2465,80,3,242152,242232,239767
4869,2466,21,2,242232,242253,239787
4868,2466,53,3,242253,242306,239840
4870,2467,59,2,242306,242365,239898
4872,2468,49,2,242365,242414,239946
4871,2468,75,2,242414,242489,240021
4873,2469,20,3,242489,242509,240040
4874,2470,64,3,242509,242573,240103
4875,2471,31,2,242573,242604,240133
4876,2472,1,2,242604,242605,240133
4877,2472,38,2,242605,242643,240171
4879,2473,60,3,242643,242703,240230
4878,2473,71,3,242703,242774,240301
4881,2474,33,1,242774,242807,240333
4880,2474,42,1,242807,242849,240375
4884,2474,25,3,242849,242874,240400
4883,2474,70,3,242874,242944,240470
4882,2474,100,3,242944,243044,240570
4885,2474,100,3,243044,243144,240670
4886,2475,76,1,243144,243220,240745
4887,2476,61,1,243220,243281,240805
4888,2477,27,3,243281,243308,240831
4890,2478,30,1,243308,243338,240860
4889,2478,68,2,243338,243406,240928
4891,2479,1,3,243406,243407,240928
4892,2480,32,3,243407,243439,240959
4893,2480,91,3,243439,243530,241050
4894,2481,57,2,243530,243587,241106
4897,2482,10,2,243587,243597,241115
4896,2482,68,2,243597,243665,241183
4895,2482,39,3,243665,243704,241222
4900,2483,0,1,243704,243704,241221
4899,2483,36,1,243704,243740,241257
4898,2483,100,1,243740,243840,241357
4902,2483,15,2,243840,243855,241372
4901,2483,87,2,243855,243942,241459
4903,2484,96,2,243942,244038,241554
4904,2485,53,2,244038,244091,241606
4905,2486,34,2,244091,244125,241639
4908,2487,13,1,244125,244138,241651
4906,2487,63,1,244138,244201,241714
4909,2487,95,1,244201,244296,241809
4907,2487,24,3,244296,244320,241833
4910,2487,38,3,244320,244358,241871
4911,2488,29,2,244358,244387,241899
4912,2489,49,1,244387,244436,241947
4914,2490,96,1,244436,244532,242042
4916,2490,28,2,244532,244560,242070
4915,2490,51,3,244560,244611,242121
4913,2490,99,3,244611,244710,242220
4918,2491,42,1,244710,244752,242261
4917,2491,74,3,244752,244826,242335
4919,2492,68,3,244826,244894,242402
4920,2493,82,2,244894,244976,242483
4921,2494,86,1,244976,245062,242568
4922,2495,76,1,245062,245138,242643
4923,2496,46,3,245138,245184,242688
4924,2496,93,3,245184,245277,242781
4926,2497,13,2,245277,245290,242793
4927,2497,46,3,245290,245336,242839
4925,2497,80,3,245336,245416,242919
4930,2498,12,2,245416,245428,242930
4928,2498,17,2,245428,245445,242947
4929,2498,38,2,245445,245483,242985
4931,2499,35,1,245483,245518,243019
4933,2500,57,2,245518,245575,243075
4932,2500,97,3,245575,245672,243172
4936,2501,73,1,245672,245745,243244
4935,2501,2,2,245745,245747,243246
4934,2501,13,2,245747,245760,243259
4937,2501,86,3,245760,245846,243345
4940,2502,93,2,245846,245939,243437
4939,2502,13,3,245939,245952,243450
4942,2502,34,3,245952,245986,243484
4941,2502,42,3,245986,246028,243526
4938,2502,59,3,246028,246087,243585
4943,2503,64,3,246087,246151,243648
4947,2504,94,1,246151,246245,243741
4946,2504,35,2,246245,246280,243776
4945,2504,59,2,246280,246339,243835
4944,2504,84,2,246339,246423,243919
4948,2505,79,1,246423,246502,243997
4949,2506,42,3,246502,246544,244038
4950,2507,58,3,246544,246602,244095
4951,2508,59,2,246602,246661,244153
4952,2509,14,3,246661,246675,244166
4953,2510,94,2,246675,246769,244259
4954,2510,88,3,246769,246857,244347
4955,2510,89,3,246857,246946,244436
4957,2511,5,1,246946,246951,244440
4962,2511,73,1,246951,247024,244513
4960,2511,90,1,247024,247114,244603
4964,2511,32,2,247114,247146,244635
4961,2511,89,2,247146,247235,244724
4956,2511,98,2,247235,247333,244822
4958,2511,28,3,247333,247361,244850
4963,2511,64,3,247361,247425,244914
4959,2511,66,3,247425,247491,244980
4965,2512,12,1,247491,247503,244991
4966,2512,79,3,247503,247582,245070
4968,2513,87,1,247582,247669,245156
4967,2513,37,2,247669,247706,245193
4969,2514,70,1,247706,247776,245262
4970,2515,29,1,247776,247805,245290
4971,2516,13,2,247805,247818,245302
4972,2517,50,3,247818,247868,245351
4975,2518,56,1,247868,247924,245406
4974,2518,19,3,247924,247943,245425
4973,2518,21,3,247943,247964,245446
4976,2519,90,3,247964,248054,245535
4977,2520,52,1,248054,248106,245586
4978,2521,36,3,248106,248142,245621
4979,2522,13,2,248142,248155,245633
4980,2523,9,2,248155,248164,245641
4981,2523,92,2,248164,248256,245733
4982,2524,9,1,248256,248265,245741
4984,2525,29,1,248265,248294,245769
4985,2525,44,1,248294,248338,245813
4983,2525,83,2,248338,248421,245896
4986,2526,79,3,248421,248500,245974
4987,2527,76,3,248500,248576,246049
4990,2528,34,1,248576,248610,246082
4988,2528,34,2,248610,248644,246116
4989,2528,29,3,248644,248673,246145
4991,2528,57,3,248673,248730,246202
4992,2529,15,1,248730,248745,246216
4993,2530,13,2,248745,248758,246228
4994,2531,6,2,248758,248764,246233
4996,2531,28,2,248764,248792,246261
4995,2531,13,3,248792,248805,246274
4997,2531,14,3,248805,248819,246288
4998,2531,21,3,248819,248840,246309
4999,2531,37,3,248840,248877,246346
5000,2532,6,2,248877,248883,246351
5001,2533,76,3,248883,248959,246426
5006,2534,8,1,248959,248967,246433
5004,2534,74,1,248967,249041,246507
5005,2534,34,2,249041,249075,246541
5003,2534,88,2,249075,249163,246629
5002,2534,98,3,249163,249261,246727
5007,2535,29,2,249261,249290,246755
5009,2536,31,3,249290,249321,246785
5008,2536,78,3,249321,249399,246863
5011,2537,90,1,249399,249489,246952
5010,2537,52,3,249489,249541,247004
5012,2538,84,1,249541,249625,247087
5016,2539,19,1,249625,249644,247105
5013,2539,54,2,249644,249698,247159
5017,2539,17,3,249698,249715,247176
5015,2539,84,3,249715,249799,247260
5014,2539,89,3,249799,249888,247349
5018,2540,67,1,249888,249955,247415
5019,2541,60,1,249955,250015,247474
5020,2541,98,2,250015,250113,247572
5021,2541,83,3,250113,250196,247655
5023,2542,44,2,250196,250240,247698
5024,2542,83,2,250240,250323,247781
5022,2542,96,2,250323,250419,247877
5025,2543,64,3,250419,250483,247940
5028,2544,42,1,250483,250525,247981
5027,2544,6,3,250525,250531,247987
5026,2544,26,3,250531,250557,248013
5030,2545,12,2,250557,250569,248024
5029,2545,29,3,250569,250598,248053
5034,2546,0,1,250598,250598,248052
5036,2546,22,1,250598,250620,248074
5033,2546,73,1,250620,250693,248147
5035,2546,26,2,250693,250719,248173
5031,2546,57,3,250719,250776,248230
5032,2546,69,3,250776,250845,248299
5037,2547,62,1,250845,250907,248360
5038,2547,10,2,250907,250917,248370
5040,2547,30,2,250917,250947,248400
5039,2547,53,3,250947,251000,248453
5041,2548,92,1,251000,251092,248544
5043,2549,17,2,251092,251109,248560
5042,2549,12,3,251109,251121,248572
5044,2550,44,1,251121,251165,248615
5045,2551,58,1,251165,251223,248672
5046,2551,66,1,251223,251289,248738
5047,2552,17,3,251289,251306,248754
5048,2552,49,3,251306,251355,248803
5050,2553,20,2,251355,251375,248822
5049,2553,32,2,251375,251407,248854
5051,2553,83,3,251407,251490,248937
5052,2554,21,1,251490,251511,248957
5053,2554,58,2,251511,251569,249015
5055,2554,76,2,251569,251645,249091
5054,2554,78,2,251645,251723,249169
5056,2555,24,1,251723,251747,249192
5057,2556,93,1,251747,251840,249284
5058,2556,64,3,251840,251904,249348
5059,2557,87,1,251904,251991,249434
5061,2558,60,2,251991,252051,249493
5060,2558,66,2,252051,252117,249559
5063,2559,9,3,252117,252126,249567
5064,2559,34,3,252126,252160,249601
5062,2559,99,3,252160,252259,249700
5065,2560,62,2,252259,252321,249761
5067,2561,4,1,252321,252325,249764
5068,2561,71,1,252325,252396,249835
5066,2561,66,2,252396,252462,249901
5069,2562,51,3,252462,252513,249951
5070,2563,66,3,252513,252579,250016
5071,2564,33,2,252579,252612,250048
5072,2565,17,1,252612,252629,250064
5075,2565,60,2,252629,252689,250124
5073,2565,12,3,252689,252701,250136
5074,2565,36,3,252701,252737,250172
5078,2566,5,2,252737,252742,250176
5077,2566,19,2,252742,252761,250195
5079,2566,5,3,252761,252766,250200
5076,2566,56,3,252766,252822,250256
5080,2567,87,3,252822,252909,250342
5081,2568,17,3,252909,252926,250358
5082,2569,60,1,252926,252986,250417
5083,2570,71,1,252986,253057,250487
5085,2571,55,1,253057,253112,250541
5086,2571,67,1,253112,253179,250608
5084,2571,72,3,253179,253251,250680
5087,2572,0,3,253251,253251,250679
5088,2573,5,2,253251,253256,250683
5089,2573,97,3,253256,253353,250780
5090,2574,59,1,253353,253412,250838
5091,2575,26,2,253412,253438,250863
5094,2576,98,1,253438,253536,250960
5093,2576,60,2,253536,253596,251020
5092,2576,99,2,253596,253695,251119
5095,2577,50,1,253695,253745,251168
5097,2578,43,2,253745,253788,251210
5098,2578,48,2,253788,253836,251258
5096,2578,16,3,253836,253852,251274
5099,2579,98,1,253852,253950,251371
5102,2579,16,2,253950,253966,251387
5101,2579,91,2,253966,254057,251478
5100,2579,15,3,254057,254072,251493
5103,2580,61,2,254072,254133,251553
5104,2581,99,1,254133,254232,251651
5105,2582,39,2,254232,254271,251689
5107,2583,46,1,254271,254317,251734
5106,2583,29,3,254317,254346,251763
5108,2584,88,2,254346,254434,251850
5109,2585,63,3,254434,254497,251912
5110,2586,8,2,254497,254505,251919
5111,2587,58,2,254505,254563,251976
5113,2588,16,3,254563,254579,251991
5112,2588,97,3,254579,254676,252088
5115,2589,76,1,254676,254752,252163
5114,2589,4,3,254752,254756,252167
5116,2589,68,3,254756,254824,252235
5117,2590,61,2,254824,254885,252295
5118,2590,56,3,254885,254941,252351
5119,2591,83,2,254941,255024,252433
5120,2591,5,3,255024,255029,252438
5121,2592,98,1,255029,255127,252535
5122,2593,16,2,255127,255143,252550
5125,2594,2,1,255143,255145,252551
5123,2594,64,2,255145,255209,252615
5124,2594,86,2,255209,255295,252701
5126,2595,3,3,255295,255298,252703
5127,2595,13,3,255298,255311,252716
5128,2596,94,3,255311,255405,252809
5129,2597,9,1,255405,255414,252817
5130,2598,75,1,255414,255489,252891
5131,2599,3,1,255489,255492,252893
5132,2599,54,2,255492,255546,252947
5133,2600,56,1,255546,255602,253002
5134,2601,80,3,255602,255682,253081
5135,2602,52,3,255682,255734,253132
5137,2603,44,2,255734,255778,253175
5136,2603,44,3,255778,255822,253219
5139,2604,70,1,255822,255892,253288
5140,2604,17,2,255892,255909,253305
5138,2604,67,3,255909,255976,253372
5141,2605,58,2,255976,256034,253429
5143,2605,63,2,256034,256097,253492
5142,2605,16,3,256097,256113,253508
5144,2605,30,3,256113,256143,253538
5145,2606,60,1,256143,256203,253597
5146,2607,31,3,256203,256234,253627
5147,2607,62,3,256234,256296,253689
5148,2608,91,2,256296,256387,253779
5149,2608,92,3,256387,256479,253871
5150,2609,47,1,256479,256526,253917
5155,2609,49,1,256526,256575,253966
5153,2609,11,2,256575,256586,253977
5151,2609,28,2,256586,256614,254005
5154,2609,91,2,256614,256705,254096
5152,2609,31,3,256705,256736,254127
5156,2610,98,1,256736,256834,254224
5157,2610,41,2,256834,256875,254265
5158,2611,70,1,256875,256945,254334
5159,2611,26,2,256945,256971,254360
5160,2612,73,2,256971,257044,254432
5161,2613,38,2,257044,257082,254469
5162,2614,88,3,257082,257170,254556
5163,2615,78,2,257170,257248,254633
5164,2615,75,3,257248,257323,254708
5167,2616,23,1,257323,257346,254730
5166,2616,45,1,257346,257391,254775
5165,2616,56,1,257391,257447,254831
5168,2617,52,2,257447,257499,254882
5169,2617,43,3,257499,257542,254925
5170,2618,27,1,257542,257569,254951
5171,2618,54,1,257569,257623,255005
5172,2618,75,3,257623,257698,255080
5180,2619,11,1,257698,257709,255090
5181,2619,20,1,257709,257729,255110
5176,2619,31,1,257729,257760,255141
5177,2619,36,1,257760,257796,255177
5175,2619,59,1,257796,257855,255236
5178,2619,68,1,257855,257923,255304
5174,2619,72,1,257923,257995,255376
5182,2619,36,2,257995,258031,255412
5173,2619,55,2,258031,258086,255467
5179,2619,67,3,258086,258153,255534
5184,2620,19,1,258153,258172,255552
5185,2620,84,1,258172,258256,255636
5183,2620,49,2,258256,258305,255685
5186,2621,50,2,258305,258355,255734
5188,2622,48,1,258355,258403,255781
5189,2622,14,3,258403,258417,255795
5187,2622,20,3,258417,258437,255815
5190,2623,80,1,258437,258517,255894
5192,2624,16,1,258517,258533,255909
5191,2624,82,3,258533,258615,255991
5193,2625,5,2,258615,258620,255995
5194,2626,92,1,258620,258712,256086
5196,2627,57,1,258712,258769,256142
5195,2627,54,3,258769,258823,256196
5197,2628,86,2,258823,258909,256281
5199,2629,2,2,258909,258911,256282
5198,2629,82,2,258911,258993,256364
5200,2630,27,2,258993,259020,256390
5202,2631,66,2,259020,259086,256455
5203,2631,3,3,259086,259089,256458
5201,2631,37,3,259089,259126,256495
5204,2631,95,3,259126,259221,256590
5205,2632,10,2,259221,259231,256599
5206,2633,45,2,259231,259276,256643
5207,2633,58,2,259276,259334,256701
5208,2634,9,1,259334,259343,256709
5210,2635,53,1,259343,259396,256761
5209,2635,89,3,259396,259485,256850
5211,2636,3,3,259485,259488,256852
5212,2637,47,3,259488,259535,256898
5213,2638,92,2,259535,259627,256989
5214,2639,87,3,259627,259714,257075
5215,2640,10,1,259714,259724,257084
5218,2640,63,1,259724,259787,257147
5216,2640,80,1,259787,259867,257227
5217,2640,73,2,259867,259940,257300
5219,2641,66,1,259940,260006,257365
5220,2642,71,3,260006,260077,257435
5221,2643,19,1,260077,260096,257453
5222,2644,75,1,260096,260171,257527
5223,2645,15,2,260171,260186,257541
5225,2645,31,2,260186,260217,257572
5224,2645,58,2,260217,260275,257630
5226,2645,65,3,260275,260340,257695
5227,2646,55,1,260340,260395,257749
5228,2646,81,2,260395,260476,257830
5231,2647,52,1,260476,260528,257881
5229,2647,79,1,260528,260607,257960
5230,2647,34,3,260607,260641,257994
5234,2648,27,1,260641,260668,258020
5233,2648,68,1,260668,260736,258088
5232,2648,53,2,260736,260789,258141
5235,2649,43,2,260789,260832,258183
5238,2650,13,2,260832,260845,258195
5237,2650,26,3,260845,260871,258221
5236,2650,95,3,260871,260966,258316
5240,2651,27,2,260966,260993,258342
5241,2651,80,2,260993,261073,258422
5242,2651,81,2,261073,261154,258503
5244,2651,84,2,261154,261238,258587
5243,2651,9,3,261238,261247,258596
5239,2651,42,3,261247,261289,258638
5246,2652,40,2,261289,261329,258677
5245,2652,99,2,261329,261428,258776
5247,2652,50,3,261428,261478,258826
5248,2653,45,2,261478,261523,258870
5249,2654,29,1,261523,261552,258898
5252,2655,36,2,261552,261588,258933
5250,2655,79,2,261588,261667,259012
5251,2655,16,3,261667,261683,259028
5253,2656,46,2,261683,261729,259073
5255,2657,85,1,261729,261814,259157
5256,2657,86,1,261814,261900,259243
5254,2657,56,3,261900,261956,259299
5257,2658,97,2,261956,262053,259395
5258,2659,2,1,262053,262055,259396
5259,2659,22,1,262055,262077,259418
5260,2660,35,2,262077,262112,259452
5261,2661,93,2,262112,262205,259544
5262,2662,79,2,262205,262284,259622
5263,2662,69,3,262284,262353,259691
5265,2663,44,1,262353,262397,259734
5266,2663,93,2,262397,262490,259827
5264,2663,20,3,262490,262510,259847
5267,2664,24,3,262510,262534,259870
5268,2665,3,1,262534,262537,259872
5269,2665,30,2,262537,262567,259902
5273,2666,9,1,262567,262576,259910
5272,2666,76,1,262576,262652,259986
5271,2666,14,2,262652,262666,260000
5270,2666,37,2,262666,262703,260037
5275,2667,3,3,262703,262706,260039
5274,2667,13,3,262706,262719,260052
5277,2668,31,1,262719,262750,260082
5278,2668,15,2,262750,262765,260097
5276,2668,40,2,262765,262805,260137
5279,2669,13,2,262805,262818,260149
5280,2670,90,1,262818,262908,260238
5281,2671,7,2,262908,262915,260244
5282,2672,39,1,262915,262954,260282
5284,2673,71,1,262954,263025,260352
5283,2673,88,2,263025,263113,260440
5285,2674,82,2,263113,263195,260521
5287,2675,66,1,263195,263261,260586
5286,2675,75,2,263261,263336,260661
5288,2675,16,3,263336,263352,260677
5289,2675,30,3,263352,263382,260707
5290,2676,87,3,263382,263469,260793
5292,2677,45,1,263469,263514,260837
5291,2677,16,3,263514,263530,260853
5294,2678,23,2,263530,263553,260875
5293,2678,42,2,263553,263595,260917
5295,2679,36,1,263595,263631,260952
5296,2679,79,1,263631,263710,261031
5297,2680,81,2,263710,263791,261111
5299,2681,9,1,263791,263800,261119
5298,2681,42,2,263800,263842,261161
5300,2682,33,1,263842,263875,261193
5301,2682,47,1,263875,263922,261240
5304,2682,86,1,263922,264008,261326
5302,2682,63,2,264008,264071,261389
5303,2682,71,3,264071,264142,261460
5305,2683,86,2,264142,264228,261545
5306,2684,50,1,264228,264278,261594
5307,2685,58,3,264278,264336,261651
5308,2685,100,3,264336,264436,261751
5309,2686,17,3,264436,264453,261767
5310,2687,21,2,264453,264474,261787
5314,2688,27,1,264474,264501,261813
5312,2688,16,2,264501,264517,261829
5313,2688,68,2,264517,264585,261897
5311,2688,100,2,264585,264685,261997
5315,2689,47,1,264685,264732,262043
5316,2689,8,2,264732,264740,262051
5317,2690,11,2,264740,264751,262061
5319,2690,72,2,264751,264823,262133
5318,2690,48,3,264823,264871,262181
5320,2690,94,3,264871,264965,262275
5322,2691,33,2,264965,264998,262307
5321,2691,74,2,264998,265072,262381
5324,2691,9,3,265072,265081,262390
5323,2691,72,3,265081,265153,262462
5326,2692,100,1,265153,265253,262561
5325,2692,30,2,265253,265283,262591
5328,2693,19,2,265283,265302,262609
5327,2693,4,3,265302,265306,262613
5329,2694,63,1,265306,265369,262675
5330,2694,48,3,265369,265417,262723
5331,2694,49,3,265417,265466,262772
5332,2695,85,3,265466,265551,262856
5333,2696,35,1,265551,265586,262890
5334,2696,7,2,265586,265593,262897
5335,2696,34,2,265593,265627,262931
5337,2697,50,1,265627,265677,262980
5336,2697,5,3,265677,265682,262985
5338,2698,51,1,265682,265733,263035
5339,2699,82,3,265733,265815,263116
5342,2700,88,1,265815,265903,263203
5340,2700,85,2,265903,265988,263288
5341,2700,10,3,265988,265998,263298
5343,2700,16,3,265998,266014,263314
5345,2701,10,1,266014,266024,263323
5344,2701,61,1,266024,266085,263384
5346,2701,74,3,266085,266159,263458
5347,2702,85,3,266159,266244,263542
5349,2703,93,2,266244,266337,263634
5348,2703,10,3,266337,266347,263644
5350,2704,68,1,266347,266415,263711
5352,2704,48,3,266415,266463,263759
5351,2704,54,3,266463,266517,263813
5353,2705,29,1,266517,266546,263841
5354,2705,37,2,266546,266583,263878
5355,2706,13,2,266583,266596,263890
5356,2706,99,3,266596,266695,263989
5357,2707,88,3,266695,266783,264076
5360,2708,43,1,266783,266826,264118
5359,2708,7,2,266826,266833,264125
5358,2708,6,3,266833,266839,264131
5361,2708,42,3,266839,266881,264173
5362,2709,35,2,266881,266916,264207
5363,2709,86,3,266916,267002,264293
5365,2710,22,1,267002,267024,264314
5364,2710,43,3,267024,267067,264357
5366,2711,78,1,267067,267145,264434
5367,2711,13,2,267145,267158,264447
5368,2712,90,3,267158,267248,264536
5369,2713,21,3,267248,267269,264556
5371,2714,74,1,267269,267343,264629
5370,2714,81,2,267343,267424,264710
5372,2715,55,2,267424,267479,264764
5373,2716,23,2,267479,267502,264786
5374,2716,57,2,267502,267559,264843
5375,2717,0,3,267559,267559,264842
5377,2718,92,1,267559,267651,264933
5376,2718,72,3,267651,267723,265005
5378,2719,96,2,267723,267819,265100
5381,2720,97,2,267819,267916,265196
5380,2720,1,3,267916,267917,265197
5379,2720,78,3,267917,267995,265275
5382,2721,93,2,267995,268088,265367
5384,2722,84,1,268088,268172,265450
5383,2722,4,2,268172,268176,265454
5386,2723,68,1,268176,268244,265521
5385,2723,99,3,268244,268343,265620
5387,2724,15,1,268343,268358,265634
5388,2724,63,1,268358,268421,265697
5389,2725,64,1,268421,268485,265760
5390,2726,4,1,268485,268489,265763
5394,2726,6,1,268489,268495,265769
5393,2726,8,1,268495,268503,265777
5392,2726,52,1,268503,268555,265829
5391,2726,94,2,268555,268649,265923
5395,2727,4,1,268649,268653,265926
5396,2728,18,3,268653,268671,265943
5397,2729,4,1,268671,268675,265946
5398,2730,46,1,268675,268721,265991
5399,2731,95,3,268721,268816,266085
5400,2731,97,3,268816,268913,266182
5401,2732,79,1,268913,268992,266260
5403,2732,12,3,268992,269004,266272
5402,2732,14,3,269004,269018,266286
5404,2733,60,2,269018,269078,266345
5405,2734,22,3,269078,269100,266366
5407,2735,63,2,269100,269163,266428
5406,2735,81,2,269163,269244,266509
5409,2736,13,2,269244,269257,266521
5410,2736,33,2,269257,269290,266554
5411,2736,54,3,269290,269344,266608
5408,2736,88,3,269344,269432,266696
5412,2737,65,3,269432,269497,266760
5413,2738,26,1,269497,269523,266785
5414,2739,19,2,269523,269542,266803
5415,2739,21,2,269542,269563,266824
5422,2740,57,1,269563,269620,266880
5418,2740,65,1,269620,269685,266945
5419,2740,89,1,269685,269774,267034
5421,2740,95,1,269774,269869,267129
5416,2740,44,2,269869,269913,267173
5417,2740,33,3,269913,269946,267206
5420,2740,81,3,269946,270027,267287
5423,2741,54,2,270027,270081,267340
5424,2742,52,3,270081,270133,267391
5425,2743,36,3,270133,270169,267426
5426,2743,57,3,270169,270226,267483
5427,2744,100,1,270226,270326,267582
5428,2745,68,2,270326,270394,267649
5429,2745,77,3,270394,270471,267726
5433,2746,22,2,270471,270493,267747
5430,2746,57,2,270493,270550,267804
5432,2746,96,2,270550,270646,267900
5431,2746,25,3,270646,270671,267925
5434,2747,23,2,270671,270694,267947
5435,2748,32,2,270694,270726,267978
5436,2748,1,3,270726,270727,267979
5439,2749,9,2,270727,270736,267987
5437,2749,22,2,270736,270758,268009
5438,2749,39,2,270758,270797,268048
5440,2750,84,1,270797,270881,268131
5442,2750,33,3,270881,270914,268164
5444,2750,57,3,270914,270971,268221
5441,2750,68,3,270971,271039,268289
5443,2750,75,3,271039,271114,268364
5445,2751,95,3,271114,271209,268458
5446,2752,72,1,271209,271281,268529
5447,2752,30,3,271281,271311,268559
5449,2753,5,3,271311,271316,268563
5448,2753,64,3,271316,271380,268627
5450,2753,86,3,271380,271466,268713
5452,2754,50,3,271466,271516,268762
5451,2754,96,3,271516,271612,268858
5454,2755,97,1,271612,271709,268954
5453,2755,98,3,271709,271807,269052
5456,2756,60,1,271807,271867,269111
5455,2756,43,3,271867,271910,269154
